Time,Category,Headline,Full_Text,URL,Sentiment_analysis,Passes_treshold
19.12. 13:00,Crime,News,"Police were trying to clear away environmental protesters from a busy street at rush hour in downtown Helsinki on an October afternoon more than five years ago. The Helsinki Court of Appeal has fined three city police officers for pepper spraying demonstrators at an environmental protest in the capital on 3 October 2020. The officers were trying to clear away the Elokapina (Extinction Rebellion) protesters blocking a busy thoroughfare in the Kaisaniemi district during rush hour. Some of the protesters had locked themselves together and onto objects they had taken to the demonstration. Police officers initially tried other methods of removing the protesters, but managed to clear the area after deploying the pepper spray. The appeal court upheld the district court's decision to fine the leading officer for approving the use of pepper spray. The appeal court's decision also found two other officers guilty of negligent breach of duty in the case. The appeal court found that while the officer in charge had ordered the use of pepper spray, it said the other officers had the opportunity — and obligation — to independently consider whether the situation called for using pepper spray. The appeal court fined all three of the officers, but otherwise did not change the district court's decision. In the district court trial, the prosecutor had initially demanded that seven officers should face penalties for their involvement in the incident. However, the district court dismissed the charges against four of the officers.",https://yle.fi/a/74-20200782,"[{'label': '1 star', 'score': 0.4897283613681793}]",0
15.12. 12:54,Crime,News,"Australian police suspect that Sunday's mass shooting was a targeted antisemitic attack. Following a deadly shooting attack on attendees at a Hanukkah event in Sydney, Australia over the weekend, the Helsinki Police Department has raised the security alert level in the capital. Australia saw its worst mass shooting in nearly three decades on Sunday by Sydney's famous Bondi Beach. According to local police, a father-and-son duo opened fire on people attending the Jewish event, described by officials as a targeted antisemitic attack. More than 1,000 people were taking part in the event at the time. As of Monday, the Australian attack's death toll stood at 15, according to news agency Reuters, citing local authorities. While authorities in Helsinki confirmed that the police department has raised its preparedness level, they did not offer details about those efforts. ""We have taken note of the events [in Australia] and raised our alert level,"" Helsinki Police Chief Inspector Jari Kaikko said. Police in Stockholm, Sweden, have raised security details at synagogues and Jewish schools, according to the country's public broadcaster, SVT. ""I don't want to go into details, but this is exactly the type of activity in question,"" Kaikko said. Police in Turku have also raised security levels in the southwestern city. According to an Yle journalist in Turku, officers were seen in an unmarked police car parked by the city's synagogue. ""This is a sad event, and even though it happened on the other side of the world, information about things like this spreads like wildfire,"" Kaikko said.",https://yle.fi/a/74-20199804,"[{'label': '1 star', 'score': 0.5022971630096436}]",0
13.12. 16:46,Crime,News,"The former rapper spent about eight years in Finland, during which time he accumulated an extensive record of violent crimes. Ex-rapper and convicted rapist Milan Jaff has been deported from Finland, the tabloid Iltalehti reported on Friday evening. He was flown back to Iraq on Monday night. Chief Inspector Simo Kauppinen, Head of the Aliens Affairs Unit of the Helsinki Police, confirmed to Yle that a return flight to Iraq left Finland that night. He said it was a joint Nordic return flight carrying several people from different countries who had been issued deportation orders, but declined to reveal the identity of anyone on board. ""The flight arrived successfully,"" Kauppinen said. The Finnish Immigration Service (Migri) ordered Jaff to be deported from Finland in September. Jaff was also indefinitely banned from entering the entire 29-nation Schengen area and the 27 member states of the European Union. Jaff spent about eight years in Finland, during which time he accumulated an extensive criminal record. He arrived in the country in 2017 as a minor. Two years later, he was convicted of robbery, home invasion and other offences. In 2022, the Helsinki District Court sentenced Jaff, then aged 22, to 10 years in prison for a string of violent and drug crimes. The court declared that Jaff was the leader of an organised criminal group known as the Kurdish Mafia. His rap sheet includes assault, rape and attempted murder. While in prison, he was the victim of serious assault in 2023. Jaff was released from prison in August but immediately taken back into custody.",https://yle.fi/a/74-20199609,"[{'label': '1 star', 'score': 0.4251783788204193}]",0
11.12. 09:59,Crime,News,"The former Finns Party politician was recently found guilty of assault, making unlawful threats and various firearms offences in relation to a late-night incident at a karaoke bar in April 2024. Member of Parliament Timo Vornanen has resigned from his position as a senior constable with the Eastern Finland Police Department. Vornanen had taken leave from the force when he was elected to parliament in spring 2023. In a Facebook post, the politician explained that he made the decision to quit after his lawyer informed him the department was preparing to dismiss him. ""Now, at this point, after all these years, I feel it is better to leave the organisation on my own initiative rather than through dismissal,"" Vornanen wrote in the post, referrring to the 30 years he had served on the force. The resignation comes into effect from 1 January 2026. Helsinki District Court found Vornanen guilty last week of assault, making unlawful threats and various firearms offences in relation to a late-night incident outside a karaoke bar in April 2024. He was handed an eight-month suspended prison sentence and also ordered to pay 17,000 euros in compensation. He was ejected from the Finns Party in the aftermath of the incident, but he remains in parliament as an independent. Vornanen has indicated his intention to appeal the court's verdict.",https://yle.fi/a/74-20199118,"[{'label': '1 star', 'score': 0.3719422519207001}]",0
29.1. 10:57,Technology,News,"Benefits agency Kela and the Finnish Tax Administration also have plans to switch to US-based cloud storage. Finland's Ministry of Justice is considering halting its plans to start using US-hosted cloud services, according to news group Uutissuomalainen (USU). The reason is the changing geopolitical situation. Given the increasingly uncertain relationship with the US, some European countries have started to wonder whether relying on US technology providers is a good idea. For example, it was reported this week that France plans to stop using US-based Microsoft Teams and Zoom apps for video conferencing, replacing them with a domestically developed platform. According to EuroNews, the move is part of France's strategy to stop using foreign tech vendors — especially ones from the United States. Finnish MEP Aura Salla (NCP) has warned of risks that if it decided to, the US has the ability to cut Europe off from American web services, according to Svenska Yle, the public broadcaster's Swedish-language news outlet. Earlier this week, Salla, who was formerly Meta's Public Policy Director and Head of EU Affairs, issued a press release warning about such risks. It was published by the news agency STT. Besides the justice ministry, benefits agency Kela and the Finnish Tax Administration also plan to use US-based cloud storage. In an Yle article published on Monday, Finnish cybersecurity expert Petteri Järvinen lamented that Europe has left its information systems at the mercy of American companies. The Ministry of Justice has been planning to shift all of its data concerning candidates, voters and vote counting to US-based Amazon Web Services. The ministry is due to make a final decision about the matter in the spring, according to USU.",https://yle.fi/a/74-20207138,"[{'label': '1 star', 'score': 0.3194388151168823}]",0
15.9. 15:32,Technology,News,"Finnish prosecutors have filed charges against a US citizen over his suspected involvement in the extortion of patients at the Vastaamo psychotherapy centre. Less than a week after hacker Aleksanteri Kivimäki was released by the Helsinki Court of Appeal, prosecutors have filed new charges in the Vastaamo psychotherapy centre case. The Prosecutor's Office says the new suspect is a 28-year-old foreign national. Swedish-language broadcaster Svenska Yle reports that he is an American living in Estonia. He has been charged with aiding an attempted aggravated extortion. Patients received emails demanding payment in cryptocurrency to prevent their medical records from being leaked online. Police linked him to the case by tracing bitcoins. In a sting operation, the National Bureau of Investigation (NBI) followed the payments and found that some went to an account held by Kivimäki, and some to an account the suspect could access. According to the prosecutor's statement, the attempted aggravated extortion took place between 28 September and 23 October 2020. The suspect denies the charges. After a lengthy trial at Helsinki District Court, Kivimäki was handed a six-year and three-month prison sentence in April 2024 for charges related to the hacking of psychotherapy centre Vastaamo's patient database Kivimäki was convicted of an aggravated data breach offence, nearly 9,600 counts of aggravated invasion of privacy related to the dissemination of information, more than 21,300 counts of attempted aggravated extortion and 20 counts of aggravated blackmail.",https://yle.fi/a/74-20183023,"[{'label': '1 star', 'score': 0.5771379470825195}]",0
6.8.2025 12:22,Technology,News,"Grok is an AI chatbot developed by Musk's company xAI. Tech billionaire Elon Musk shared a post on social media platform X earlier this week, which claimed that his company's AI chatbot Grok was the number one most downloaded app in Finland. The claim was initially posted by the 'Tesla Owners Silicon Valley' account, and re-posted by Musk to his 223 million followers. Musk added that Grok ""might have a shot of #1 app worldwide this week"" to his post. However, the app itself denied the claim that it was the most downloaded in Finland — noting that the top positions in Finland's download charts are held by Vinted, Dott and Chat GPT. When asked for further explanation, the chatbot responded that the claim may have been a ""humorous exaggeration"". Grok is an AI chatbot developed by xAI, Musk's own AI company. According to news agency Reuters, the company plans to open source Grok version 2 next week.",https://yle.fi/a/74-20176140,"[{'label': '1 star', 'score': 0.30967965722084045}]",0
23.1. 13:19,Foreign policy,News,"Military officials from Germany and the Netherlands have also since departed Greenland. Two Finnish liaison officers have concluded their fact-finding mission in Greenland, according to information obtained by Yle. Yle's source said that the officers would be heading back to Finland by the end of this week. Finland sent the officers to Greenland last week, following a request from Denmark to carry out a multinational military mission in the region. Denmark made the move as US President Donald Trump's threats to annex Greenland continued to escalate. Apart from Finland, the countries sending military personnel to Greenland included France, Germany, Sweden, Norway, the Netherlands and the UK. The US was also invited to take part. So far, military officials from Germany and the Netherlands have since departed Greenland. Trump has repeatedly claimed the US needs to seize control of the semiautonomous island because it does not believe Denmark, which holds the territory, is capable of defending it. Denmark and Greenland began negotiations with the United States about 10 days ago, but the exact content of those talks has not been made public. As Finland announced that it was sending two officers to the region, Defence Minister Antti Häkkänen (NCP) said the move was not a message to members in the Nato military alliance, but rather a broader announcement to the world regarding European allies' commitment to security in the Arctic. The move appeared to frustrate Trump, and he threatened punitive tariffs on the participating countries. However, on Wednesday, the American president said that he was calling off the threatened tariffs. In another reversal, Trump has also said that the US will not follow through on his perceived threats that the US could take Greenland by force. After meeting with Nato's Secretary General, Mark Rutte, Trump announced on his social media channel Truth Social that he and Rutte had ""formed the framework of a future deal with respect to Greenland"" — as well as the Arctic region.",https://yle.fi/a/74-20206091,"[{'label': '1 star', 'score': 0.2932804822921753}]",0
19.1. 14:19,Foreign policy,News,"The body does not include Palestinian representatives, while Israel says it has not approved the council proposed by Donald Trump. Finnish president Alexander Stubb has been invited to join what Donald Trump calls an executive board for Gaza, according to the Finnish president's office. The news arrived shortly after Trump said Finland was among the countries facing possible new export levies to the United States. The board is meant to implement Trump's proposed peace plan between Israel and Gaza and to oversee the territory's reconstruction. Russia said on Monday that President Vladimir Putin had also been invited to the group. Palestinians, however, are not represented on the council, and Israel has stated that it has not approved the body proposed by Trump. The council's creation forms part of the ceasefire agreement between Israel and Hamas. The United States announced last week that the truce had entered its second phase. Among those named to the new administrative body are US secretary of state Marco Rubio, special envoy Steve Witkoff, Trump's son-in-law, Jared Kushner, former UK prime minister Tony Blair, and several businessmen. Helsingin Sanomat was the first to report the news of Stubb's invitation.",https://yle.fi/a/74-20205158,"[{'label': '1 star', 'score': 0.3616369068622589}]",0
31.7.2023 14:00,History,News,"The wreck's tanks contain around 100,000 litres of light fuel oil. Experts from the Finnish Border Guard and the Finnish Heritage Agency are examining the wreck of the Finnish ship Ilmarinen — which sank in 1941 — for a possible oil recovery operation, the Finnish Environment Institute reported. The wreck's tanks, which are sitting at the bottom of the Baltic Sea, are estimated to contain around 100,000 litres of light fuel oil. If the operation is decided upon, it will be put out to tender and carried out during 2024. The coastal defence ship Ilmarinen was active during the Winter and Continuation Wars. It struck a mine in 1941, sinking with a loss of 271 sailors' lives. The wreck lies partially sunk in the mud at a depth of about 80 metres. The Ilmarinen was the flagship of the Finnish Navy from 1933 until its sinking in 1941. The wreck was found in 1990. The wreck site is classified as a war grave, which has been taken into account for the preliminary study and any subsequent oil recovery operation. Last week, investigators pulled the bow ramp of the passenger ferry MS Estonia from its wreck, which is roughly 15 km from the site of the Ilmarinen wreck.",https://yle.fi/a/74-20043164,"[{'label': '1 star', 'score': 0.3040526509284973}]",0
10.6.2023 12:41,History,News,"The average age of veterans who served in Finland's wars is 97. The association for frontline veterans said it was staging its final meeting on Saturday, when it will terminate operations. The association's chair, Matti Louekoski, said the advanced age of its members contributed to operations coming to an end. Today with an average age of 97, veterans are generally unable to participate in the group's meetings and other organisational activities. The Tammenlehvä Heritage Association will now take over veteran advocacy and matters related to preserving the legacy of Finnish veterans. In 2020, the Finnish War Veterans Federation said the majority of surviving veterans were now female, with Finland's last vet expected to survive until 2036. Would you like a roundup of the week's top stories in your inbox every Thursday? Then sign up to receive our weekly email.",https://yle.fi/a/74-20036108,"[{'label': '1 star', 'score': 0.37687554955482483}]",0
4.2. 15:20,Politics,News,"Mikko Polvinen was suspended from the Finns Party's parliamentary group in October after voting against the government, and now says he will not apply for re-admission. MP Mikko Polvinen looks set to be expelled from the Finns Party after announcing he does not intend to re-apply to the party's parliamentary group. Polvinen was temporarily suspended from the parliamentary group in October after voting against the government in parliament over plans to end the provision of emergency services during the night at a hospital in the town of Oulaskangas, about 100 kilometres south of Oulu. Polvinen represents the Oulu electoral district, which includes the Oulaskangas municipality. The party leadership had previously warned Polvinen about his voting behaviour. In a post on Facebook, the politician wrote that he discussed his plans with the Finns Party's parliamentary group chair Jani Mäkelä, who informed him that such a move would, in practice, mean expulsion from the party.",https://yle.fi/a/74-20208335,"[{'label': '1 star', 'score': 0.34368640184402466}]",0
23.1. 16:34,Politics,News,"Suspicions of harassment and inappropriate behaviour within the SDP's parliamentary group came to light when MP Ville Merinen spoke about the alleged incidents in a recent Yle documentary series. Social Democratic Party (SDP) MP Kim Berg has apologised for making inappropriate comments in front of female members of his party. ""I apologise for carelessly saying something that has offended someone who was listening. I will learn from this,"" Berg wrote in a Facebook post. Suspicions of harassment within the SDP first surfaced when Berg's party colleague Ville Merinen discussed the alleged incidents in an Yle documentary series called Vallan algoritmi (roughly translated as 'The Algorithm of Power'). Merinen said that he has not dared to reveal to the public how MPs treat their assistants. Tabloid Ilta-Sanomat reported on Thursday that four out of five harassment cases linked to the SDP parliamentary group involve current SDP Members of Parliament. Three of these cases, the paper wrote, relate to an incident at a social event held by the SDP's parliamentary group in Vantaa in the summer of 2023. According to IS, Berg asked several female staff members of the parliamentary group if they had experienced harassment and, if not, whether they would like to be harassed. In a separate Facebook post, written on Thursday, Berg said that he finds it ""truly unreasonable to be publicly accused of harassment because of one poor choice of words"". Berg also denied to the paper that he made such a remark, and he re-iterated this denial in an interview with Yle. ""The claim that I would have suggested harassment to several women at the afterparty is not true,"" Berg told Yle.",https://yle.fi/a/74-20206175,"[{'label': '1 star', 'score': 0.3709680140018463}]",0
14.1. 13:12,Politics,News,"Prime Minister Petteri Orpo says social media prevents children and young people from getting enough exercise. Prime Minister Petteri Orpo (NCP) has identified social media as a major factor behind insufficient physical activity among children and teens. ""Screen time is directly linked to how much our children and young people move and engage in hobbies,"" Orpo said at an event organised by the Finnish Olympic Committee. Globally, Australia became the first country to ban social media for all under-16s. Several European countries are considering similar measures. Norway and Denmark are among those planning restrictions for kids under 15. Speaking at the mobility-focused summit on Wednesday, Orpo said he supports banning social media use for those under 15, citing screen time as one of the biggest obstacles to kids moving more. ""I am deeply concerned about the lack of physical activity among children and young people, and the fact that it is increasing,"" he said. Helsingin Sanomat also reported Orpo's remarks.",https://yle.fi/a/74-20204220,"[{'label': '1 star', 'score': 0.32554224133491516}]",0
26.9. 18:58,Immigration,News,"The situation in Syria has remained uncertain since the Assad regime collapsed late last year. The Finnish Immigration Service (Migri) has resumed processing of asylum applications from Syrians. Those applications have been in limbo since December due to dramatic changes in the security situation in Syria. Migri said on Friday that it had begun conducting asylum interviews again for all permit categories last month. Asylum seekers whose applications are approved may be granted either refugee status, subsidiary protection or residence permits on other grounds. Those receiving negative decisions are generally given 30 days to leave Finland voluntarily. Those who do not do so may be removed from the country by police, Migri warns. Syrians may be eligible for assisted voluntary return or return assistance provided by wellbeing services counties, it notes. This may include travel and relocation costs, expenses related to obtaining travel documents and a discretionary return assistance of up to 1,187 euros for individual or 2,374 euros per family. If a large number of people choose to return to Syria voluntarily, Finnish officials may arrange a charter flight, says Migri. The situation in Syria has remained uncertain since the dictatorial Assad regime fell on 8 December 2024 after more than half a century in power and 14 years of civil war. That followed a lightning offensive by an Islamist rebel group called Hayat Tahrir Al-Sham (HTS) led by Ahmed Al-Sharaa, who is now Syria’s president. On Thursday, he became the first Syrian leader in nearly 60 years to address the UN General Assembly. HTS, which was linked with al-Qaeda, has been designated as a terrorist group by the UN, the US, the UK and others. There are also still other armed groups operating in various parts of Syria.",https://yle.fi/a/74-20185283,"[{'label': '1 star', 'score': 0.40820178389549255}]",0
13.8. 09:14,Culture,News,"A debate is erupting around Islamic face coverings in Finland's educational institutions. Finland's Minister of Social Security, Sanni Grahn-Laasonen (NCP), has spoken out on social media against the wearing of burkas and niqabs in schools. Posting on X, she said face coverings do not belong in schools. ""Burkas and niqabs — scarves and veils covering the face — are not suitable for school. Children should be allowed to be children and live freely in Finnish society,"" the minister wrote. She described the issue as one of equality, children's rights and safety, and also addressed the broader use of headscarves, calling it ""a difficult question of religious freedom."" Burkas and niqabs are worn in some Islamic communities for religious and cultural reasons. ""We have to have the courage to talk about how we protect women from oppressive religious cultures and work to ensure that no one in Finland has to cover their face,"" Grahn-Laasonen stated. Last month, Finance Minister Riikka Purra (Finns) called for a total ban on burkas, niqabs and headscarves, especially in schools. This followed a proposal, put forward by 15 Finns Party members last year, calling for a complete ban on face coverings in public places. The move would effectively mean a ban on the wearing in public of the burka — a traditional garment worn by some Muslim women that covers the face and body — as well as the niqab, a veil for the face that leaves the area around the eyes clear. Reacting to Purra's comments, Education Minister Anders Adlercreutz (SPP) told Helsingin Sanomat that while face-coverings can be taken up in schools from a safety and identification perspective, he does not support legislative measures on the matter.",https://yle.fi/a/74-20177195,"[{'label': '1 star', 'score': 0.2893756628036499}]",0
2.1. 11:13,Nature,News,"Finland began allowing the hunting of wolves once again from New Year's Day due to concerns about their growing numbers. The year-round protection of wolves from hunting in Finland was lifted on New Year's Day, as a controversial update to the country's Hunting Act went into force. By 7pm on the first day of the new rules, 12 wolves had been killed in different parts of the country, according to the Finnish Wildlife Agency’s updated quota tracker. Finland's parliament voted in December in favour of lifting the year-round ban on the hunting of wolves, which has mostly been in effect since 1973, due to concerns about their growing numbers. There were about 430 wolves in Finland in 2024, according to estimates from the Natural Resources Institute Finland (Luke). ""The government takes seriously citizens' growing concerns regarding wolves and large carnivores,"" Minister of Agriculture and Forestry Sari Essayah (CD) said at the time. The new law means that wolves may now be hunted during periods designated by the government. This year, the protection period runs from 11 February to 30 November. Outside of those dates, the animals may be hunted based on regional quotas — with the total quota for this year set by the agriculture ministry at 65. Jörgen Hermansson from the Southwest Finland Wildlife Agency told Yle that hunting in a particular region will cease as soon as the quota is reached. ""The aim of hunting is to reduce the wolf population in a controlled manner. Removing entire packs makes it manageable and allows us to anticipate what kind of effects the removal of packs will have on the population,"" Hermansson explained. In November, Finland’s independent Council of Regulatory Impact Analysis sharply criticised the government's drafting of the wolf-hunting legislation, saying the process bypassed regular procedure and failed to carry out an impact analysis.",https://yle.fi/a/74-20202287,"[{'label': '1 star', 'score': 0.3014008700847626}]",0
17.12. 11:21,Nature,News,"The Council of Regulatory Impact Analysis had sharply criticised the government's handling of the wolf-hunting legislation. Finnish Parliament has approved an amendment to the Hunting Act to allow hunting of wolves for population management purposes. MPs approved the legislative change by a broad margin of 135–35. In Tuesday's vote, 45 MPs from opposition parties voted with the government, including 24 from the SDP and 18 from the Centre Party. The law loosens the protection of wolves so that they are no longer protected all year round. Wolves may now be hunted during periods designated by the government. The Ministry of Agriculture and Forestry will set annual regional hunting quotas. The law takes effect in less than two weeks, on 1 January. The initial goal is to allow the hunting of 65 wolves at that point. In May, the European Parliament changed the EU's Habitats Directive, shifting the wolf from being a strictly protected species to a protected one. In late November, Finland’s independent Council of Regulatory Impact Analysis sharply criticised the government's handling of the wolf-hunting legislation, saying it bypassed regular procedure and failed to carry out an impact analysis. Earlier this week, the Administrative Court revoked permits to shoot wolves and lynx in three nature reserves. In January, the state forest agency Metsähallitus granted permits allowing the killing of three wolves and two lynx in the areas of the Olvassuo, Värriö and Pisavaara conservation areas. The Administrative Court ruled that the decision violated the Nature Conservation Act Animals may only be killed in nature reserves if they pose a threat to human safety or cause significant financial damage.",https://yle.fi/a/74-20200200,"[{'label': '1 star', 'score': 0.33532094955444336}]",0
30.11. 16:41,Nature,News,"Chinese fast fashion is creating headaches for Finnish recycling operators. People in Finland are ordering increasing amounts of goods that are virtually impossible to reuse or recycle. Aki Honkanen, project manager at Lounais-Suomen Jätehuolto Oy, said the waste management company began seeing growing quantities of cheap Chinese clothing about a year ago. ""They are often unused. Some even still have price tags,"" he noted, saying they decided not to pass these textiles on for reuse. ""Yes, we know it doesn't make much sense that we have to send these items straight to the incinerator. The quality is so poor. The fibers can't be recycled because they are mixed."" Finns' enthusiasm for buying goods from Chinese online stores shows no sign of slowing. In October, the head of Finnish Customs told Yle that authorities simply do not have the capacity to monitor the trade. According to Customs, 28.2 million shipments arrived in Finland from outside the EU in 2024. Two years earlier, in 2022, the number was a mere 850,000. Chinese online retail giants like Temu and Shein rapidly captured the attention of European consumers a few years ago. Finnish authorities have taken notice. The Ministry of Economic Affairs and Employment recently set up a working group to examine the problems associated with cheap imports. The concerns include weak consumer protections, environmental impact and the competitiveness of domestic online retailers. The capital region's second-hand Kierrätyskeskus centre gets 17,000 kilos of clothing each week. About 100 kilos of that comes from Chinese discount retailer Shein. While Miia Podworsky of Kierrätyskeskus described that quantity as relatively small, she pointed out that unused goods still represent a cost. At the recycling centre, about one trolley of Shein clothing is sent directly to waste each week. None of it is put up for resale.",https://yle.fi/a/74-20197015,"[{'label': '1 star', 'score': 0.6156590580940247}]",0
27.10. 16:38,Nature,News,"Saimaa ringed seals are among the most endangered seals in the world. The number of Saimaa ringed seals in Finland is continuing to grow, according to Metsähallitus. The population estimate for the rare mammals this year stands at 530 individuals, according to the natural resource management enterprise. In 2024, the seal population was estimated at 495 individuals. Saimaa ringed seals are among the most endangered seals in the world. The population estimates are based on the number of individuals observed during the month of January, a count which does not include pups born in the spring. In a press release, Metsähallitus noted that the figures are based on population counts in nests and other monitoring of the animals. It said that Saimaa ringed seal populations continue to grow rapidly in the Puruvesi and Suur-Saimaa lakes in Eastern Finland. However, the situation in the northern part of Lake Saimaa is concerning, according to Metsähallitus.",https://yle.fi/a/74-20190679,"[{'label': '1 star', 'score': 0.43125343322753906}]",0
6.1. 10:40,Health,News,"Authorities have not reported any cases of illness linked to the recall so far. Nestlé Finland is widening the scope of its recall of infant formula, according to the Finnish Food Authority. In December, Nestlé announced a precautionary withdrawal of a specific batch of its NAN Sensilac 1 (800g) infant formula powder. Subsequent investigations found that a minor oil-based ingredient used in the product may have been contaminated with cereulide, a toxin produced by the strain Bacillus cereus. The recall applies to the following products and batches. According to the Finnish Food Authority, no cases of illness linked to the recall have been reported to date. Nestlé advises consumers to contact healthcare services if babies have consumed the affected batches and show sudden symptoms. The batches in question were introduced to the market in 2025 and have been sold widely through grocery retailers in Finland.",https://yle.fi/a/74-20202778,"[{'label': '1 star', 'score': 0.3843015432357788}]",0
2.1.2025 9:17,Food,News,"More than half of all respondents said they would not reduce consumption of processed meat products. Nearly one in four Finns plans to reduce their processed meat intake, according to a new poll for the Uutissuomalainen news group. More than half of respondents said that they did not plan to reduce their consumption of these products. Women were more likely than men to say that they plan to eat less processed meat. Processed meat is defined as a meat product that has been smoked or salted or that contains added nitrates to improve shelf life or flavour. According to Finland's new nutritional guidelines people should eat as little processed meat as they can. The poll was conducted by Tietoykkönen between 4 and 11 December. They interviewed a thousand people and the margin of error in the poll is +-3.1 percentage points. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20134445,"[{'label': '1 star', 'score': 0.3089888393878937}]",0
2.1.2025 9:17,Food,News,"More than half of all respondents said they would not reduce consumption of processed meat products. Nearly one in four Finns plans to reduce their processed meat intake, according to a new poll for the Uutissuomalainen news group. More than half of respondents said that they did not plan to reduce their consumption of these products. Women were more likely than men to say that they plan to eat less processed meat. Processed meat is defined as a meat product that has been smoked or salted or that contains added nitrates to improve shelf life or flavour. According to Finland's new nutritional guidelines people should eat as little processed meat as they can. The poll was conducted by Tietoykkönen between 4 and 11 December. They interviewed a thousand people and the margin of error in the poll is +-3.1 percentage points. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20134445#comments,"[{'label': '1 star', 'score': 0.3089888393878937}]",0
30.12.2024 17:32,Food,News,"The outbreak was linked to oysters from the Netherlands, France, Ireland and Spain. Roughly 105 people in Finland's capital reported food poisoning-related symptoms after eating oysters in November-December, according to the Helsinki Food Safety Unit. The cases are linked to oysters from the Netherlands, France, Ireland and Spain, and have occurred at 19 restaurants and outlets, the City of Helsinki in a statement published on Monday. City officials reported that norovirus has been detected in some oyster samples as well as in patient samples. The first reports of food poisoning emerged in December. No new cases have been reported to the city's Environmental Services, indicating an end to the outbreak, the statement said. The City of Helsinki also cautioned that raw oysters always carry a risk of infection, even though not all are contaminated. Oysters can absorb norovirus if they grow in water polluted with human faeces.",https://yle.fi/a/74-20134083,"[{'label': '1 star', 'score': 0.4489428699016571}]",0
15.8.2023 14:49,Food,News,"Finland has suffered from a macaroni shortage this summer. Store shelves will fill with macaroni soon, as machines producing pasta under the Myllyn Paras brand crank up production once again. The Hyvinkää factory owned by Lantmännen Cereal has been out of action since mid-June, causing a shortage of many pasta products in Finnish shops. A fault with a production machine meant pieces of metal could have ended up in pasta packets, and several products were withdrawn from shelves. Lantmännen Cereal says that the fault has been repaired and quality control stepped up. Now production is running around the clock to satisfy Finns' demand for the wheat-based staple. It could take a few weeks before shelves are full once again, however. The company says around a month's worth of production was withdrawn from sale. The Raketti Spagetti, Tumma Makaroni and Myllyn Paras Makaroni brands were all withdrawn from sale, causing supply issues nationwide. Macaroni is a popular ingredient for an egg and mincemeat-based pasta bake dish in Finland, macaroni casserole (makaronilaatikko). The company says it received several thousand complaints from customers during the summer-long shortage. Lantmännen Cereal country director Mikko Savinko says that the Hyvinkää factory fault was unprecedented, and apologised for the situation. ""We have done everything we can to ensure that a similar situation can never be repeated,"" said Savinko in a press release.",https://yle.fi/a/74-20045307,"[{'label': '1 star', 'score': 0.40008604526519775}]",0
11.1.2023 10:31,Food,News,"Last year also marked the first time white wines outsold reds since 2001. Finnish state alcohol monopoly Alko said on Wednesday that its sales, measured in litres, dipped by 10 percent in 2022 compared to the year before. The firm reported that customers bought a total of 80.3 million litres worth of drinks in 2022, some 9.9 percent less than in 2021. The biggest decrease was seen on wine shelves, the sales of which dropped by 11.2 percent. Another shift in the sales of the grape product was that white wines outsold red wines for the first time since 2001. Brewery product sales also fell by 10.2 percent while the amount of spirits that made it to shopping carts declined by 6.8 percent. ""The lifting of Covid restrictions has restored alcohol sales in the hospitality sector. Alcohol imports from abroad also begun to increase again. This is reflected in our sales,"" Alko's Executive Vice President Kari Pennanen said. Pennanen added that inflation had pushed up the prices of Alko's products only moderately, by some 2.3 percent on average.",https://yle.fi/a/74-20012285,"[{'label': '1 star', 'score': 0.3619106411933899}]",0
9.8.2022 15:31,Food,News,"The recall applies to Raisio Beanit umami crumb products with expiration dates of 25 and 26 August. Food firm Raisio has recalled some of its broad bean – or härkäpapu in Finnish – products due to the discovery of listeria bacteria. According to the Finnish Food Safety Agency, the recall applies to 250-gram packages of Raisio's Beanit umami crumb products with best-by dates of 25 August and 26 August 2022. The recalled products have been sold in retail stores all over Finland, and those who bought them can contact Raisio's customer service. Listeria bacteria can cause a disease called listeriosis, which may be asymptomatic or cause flu or gastroenteritis-like symptoms. However, for those in certain risk groups, the disease can be life-threatening. In recent years, broad bean products have become a popular, domestically grown plant-based protein source in Finland.",https://yle.fi/a/3-12569211,"[{'label': '1 star', 'score': 0.3091467618942261}]",0
