Time,Category,Headline,Full_Text,URL,Sentiment_analysis,Passes_treshold
27.1. 16:32,Working life,News,"Unemployment at the end of last year was at its highest level since 2009. Finland's unemployment continued to rise last month. The unemployment rate trend in December stood at 10.7 percent, up slightly from November's 10.6 percent, according to Statistics Finland. In hard numbers, there were roughly 51,000 more unemployed people in Finland in December than the same month in 2024. It said the unemployment rate trend among people between the ages of 15 and 74 was 10.7 percent. About 2.54 million people in Finland were employed in December, while there were around 277,000 unemployed people. According to the agency, unemployment increased among both men and women. Last month saw 29,000 more unemployed men and 22,000 more unemployed women compared to December 2024. The new figures mean that Finland's unemployment in December was at its highest level since 2009. Pointing out positive aspects of last month's job figures, the agency's chief actuary Tatu Leskinen said ""the number of employed people has remained close to levels seen a year ago"". ""This is also reflected in the data for the last quarter,"" Leskinen said in the release. However, unemployment increased across all age groups. There were around 43,000 unemployed people under the age of 25 who were job hunting in December — or about 6,000 more, year-on-year. At the same time, there were around 88,300 job-seeking unemployed people over the age of 55 — or about 6,400 more. Long-term unemployment was also up by 28,000, with 138,000 people who had been unemployed for at least a year. The agency explained how it measures employment figures. It pointed out that month-to-month employment and unemployment figures can vary quite a bit, and that monthly fluctuations reflect seasonal employment changes, rather than job development trends. ""For that reason, the latest statistical data are compared to the corresponding period of the [previous] year,"" it said in the release.",https://yle.fi/a/74-20206753,"[{'label': '2 stars', 'score': 0.27218931913375854}]",1
17.1. 16:10,Working life,News,"The programme is for aspiring teachers who don't speak Finnish or Swedish. At Jyväskylä University, you can soon become a kindergarten teacher without knowing any Finnish The bilingual programme combines Finnish language studies with early childhood education and is aimed at students who do not speak Finnish or Swedish. Peppi Taalas, the programme's director, said the goal is for students to reach a language proficiency sufficient to work in Finland. Graduates will qualify as early childhood education teachers, with a curriculum equivalent to the Finnish-language teacher training programme. The programme is a bachelor's degree, designed to be completed in three years. In this bachelor's programme, language instruction is integrated into the degree rather than taught through separate courses. According to Taalas, Finnish is learned as part of early childhood studies, including through group work, projects and internships. Finland's early childhood education teachers work in both early childhood education and pre-primary schooling (esikoulu in Finnish). According to Taalas, those employed in pre-primary settings are expected to have near-native proficiency in Finnish. As the programme is new, it remains uncertain how much Finnish students will be able to acquire during their studies. ""The requirements are very demanding, but our ambitions are high,"" Taalas said. The University of Jyväskylä has received 300,000 euros in funding from the ministry of education to develop the programme. One of the stated aims is to support the employment of international students and strengthen their ties to Finland. According to Taalas, the new programme also addresses labour shortages among early childhood education teachers. ""As age cohorts shrink, new ways must be found to attract qualified professionals into early childhood education. This is one such approach,"" she said. Applications to the programme will open in spring 2027, with the first cohort of 25 students beginning their studies in the autumn of that year.",https://yle.fi/a/74-20204904,"[{'label': '4 stars', 'score': 0.4683324694633484}]",1
9.1. 12:21,Working life,News,"One third of respondents to a survey by recruitment firm Barona said they use artificial intelligence at work on a weekly basis. A survey by recruitment and HR firm Barona has found that just 32 percent of people in Finland use artificial intelligence (AI) at work on a weekly basis. Two in five respondents meanwhile said they never use AI tools at work. The poll also found that men were more likely than women to use AI for work tasks, with 36 percent of male respondents saying they use it on a weekly basis — compared to just 27 percent of women. Younger people were also found to be more likely to use AI, but only very slightly, as 35 percent of respondents under the age of 30 said they use AI weekly, while 33 percent of over-60s reported the same. Those who do use AI at work said it is helpful for finding answers to certain questions, producing texts, and solving problems. Overall, nearly half (49%) of respondents said they have a positive attitude toward the use of artificial intelligence in working life. Barona's latest working life survey also found that 34 percent of people in Finland are currently considering changing jobs, down from 38 percent a couple of years ago. The company interviewed a total of 2,052 employed people during November and December 2025 when compiling the research.",https://yle.fi/a/74-20203380,"[{'label': '3 stars', 'score': 0.2862198054790497}]",1
28.12. 16:38,Working life,News,"The coming year will have nine weekday public holidays, one fewer than this year. Workers in Finland can look forward to taking nine extra days off in 2026. The number of weekday holidays varies each year, depending on how holidays fall in the calendar. The total depends on the first weekday of the year and whether it is a leap year. In 2026, which is not a leap year and begins on a Thursday, there will be nine weekday holidays. Independence Day (6 December) and Boxing Day (26 December) will fall on a Sunday and Saturday, respectively. The weekday public holidays are New Year’s Day, Epiphany, Good Friday, Easter Monday, May Day, Ascension Day, Independence Day, Christmas Day and Boxing Day. Easter Sunday, Midsummer Day and All Saints' Day always fall on weekends. The next year to feature ten weekday public holidays will be 2029.",https://yle.fi/a/74-20201640,"[{'label': '3 stars', 'score': 0.3304904103279114}]",1
27.12. 14:16,Working life,News,"Two in five respondents say they are very dissatisfied with the governemnt's economic measures, according to an Uutissuomalainen poll. Two-thirds of Finns said they are dissatisfied with the government's handling of the economy under Prime Minister Petteri Orpo (NCP), according to a poll by news group Uutissuomalainen (USU). Nearly two in five respondents said they are very dissatisfied, while around one in five described themselves as somewhat dissatisfied. Only one in five expressed either strong or moderate approval of the ruling coalition's economic measures. Women who responded to the survey were more critical of the government's performance than men. Four in five women expressed dissatisfaction, compared with just over half of men. Those most satisfied with the government's measures were high earners, retirees, senior executives and solo entrepreneurs. Niku Määttänen, an economics professor at Helsinki University, told USU that the dissatisfaction reflects the government's failure to strengthen the economy through its policies. ""The borrowing continues while the public sector deficit remains substantial. People are likely sceptical about the extent to which the government has succeeded in strengthening public finances,"" Määttänen told USU. The survey, conducted by Tietoykkönen in early December, drew responses from one thousand Finns.",https://yle.fi/a/74-20201577,"[{'label': '2 stars', 'score': 0.4673343300819397}]",1
16.12. 11:05,Working life,News,"The upper income threshold for a single-person household is around 1,500 euros per month. The number of people in Finland living on low incomes grew by nearly 46,000 in 2024, according to Statistics Finland data. On Tuesday it reported that there were more than 782,000 people living in low-income housing units, accounting for 14 percent of the country's housing population. In 2023, the share was nearly a full percentage point lower. The number-crunching agency explained that the low-income rate indicates how much of a population lags behind the average income trend. The agency said the low-income threshold is set at 60 percent of the country's median income level. So, the upper threshold for a single-person household to be considered low-income is approximately 1,500 euros per month.",https://yle.fi/a/74-20199982,"[{'label': '2 stars', 'score': 0.37975040078163147}]",1
4.2. 12:38,Education,News,"The project will start this year and it is set to continue until 2029. Finland is increasing its support of efforts to reform Ukraine's education system, the Finnish foreign affairs ministry has announced. The project, called Learning2gether2, is a 20-million-euro investment in ""Ukraine’s EU approximation, reconstruction and long-term education reform"", the ministry said in a press release on Wednesday. The project will start this year and it is set to continue until 2029. According to the ministry, Ukraine asked Finland for assistance in developing its educational system. ""This project will accelerate Ukraine’s extensive New Ukrainian School reform, with a particular focus on developing general upper secondary education,"" the ministry said. The project's goals include improving learning outcomes, strengthening education of teachers and ensuring ""that high-quality education is available to everyone in Ukraine regardless of their background or where they live"". According to the ministry, Ukraine's educational sector has endured increasing pressure from Russia's ongoing invasion, as well as during the Covid pandemic. ""Making sure that young people have access to education is one way of supporting Ukraine's reconstruction and is an investment in the country’s future. Education builds hope and will boost Ukraine’s productivity and competitiveness,"" Ville Tavio (Finns), the Minister for Foreign Trade and Development, said in the release. Development consulting firm Niras Finland will be responsible for the project's technical assistance requirements, according to the ministry.",https://yle.fi/a/74-20208291,"[{'label': '4 stars', 'score': 0.320002943277359}]",1
14.1. 15:25,Education,News,"Helsingin Sanomat reports that some children born in Finland get streamed into Finnish as a second language, known as S2. Nowadays, even some children and young people born in Finland study Finnish as a second language. Education Minister Anders Adlercreutz (SPP) has drawn attention to the fact that many children born in Finland get streamed into Finnish-as-a-second-language classes. In an interview with Helsingin Sanomat, he said this should not be the case. ""The key question is who is placed in S2 or R2 instruction,"" Adlercreutz said, referring to Finnish or Swedish as a second language instruction. S2 refers to Finnish as a second language, while R2 denotes Swedish as a second language. ""There has been concern that pupils stay on that track even when their skills would allow them to move on to the standard curriculum. That is not in the best interests of children and young people,"" he told the paper. A new national curriculum in the works calls for S2 and R2 pupils to transition at some point into mainstream Finnish or Swedish language instruction. The changes will also define proficiency levels required for these kids to join regular classes. ""S2 and R2 are not primarily intended for children and young people who were born in Finland and have attended Finnish early childhood education,"" Adlercreutz explained. A few years ago, a study sparked much discussion when it observed that some students in S2 classes have a very low level of Finnish skills even after years of learning the language. Yle News' All Points North podcast has reported on troubling evidence that immigrant children are not learning sufficient Finnish to succeed in working life and further education. Listen to the episode via this embedded player, on Yle Areena, via Apple, Spotify or wherever you get your podcasts.",https://yle.fi/a/74-20204256,"[{'label': '4 stars', 'score': 0.2669336497783661}]",1
13.1. 11:40,Education,News,"Can Donald Duck save Finnish  kids' literacy? This year, over 5,500 third graders in Helsinki will receive a free subscription to Aku Ankka (Donald Duck), Finland's long-running weekly comic book. Last year, Aku Ankka, which has been wildly popular in Finland, celebrated its 75th anniversary. The weekly comics will be delivered to homes for three months, either between February and April or June and August, according to the city. The gift subscription is part of a research project led by the University of Jyväskylä that examines how regular access to printed reading material at home affects children's motivation to read. Literacy and enthusiasm for reading among children and adolescents in Finland have declined. Many homes no longer have printed material on hand, such as books or magazines. ""Literacy is slipping, hardly surprising given that the time spent reading has halved over the past two decades,"" said Minna Torppa, a professor at the University of Jyväskylä. ""Maintaining strong literacy requires finding time to read and fostering a love of books."" The study, funded by the Academy of Finland, involves both the city of Helsinki and participating families, with reading skills assessed before and after the trial. Parents are also offered guidance on how to encourage reading at home. Research shows that illustrated stories appeal especially to boys and can spark reading motivation in children who otherwise read little. A pilot trial last spring suggested that sending comics home may help cultivate both the habit and the desire to read. Helsinki aims to strengthen literacy among its youth, in line with its 2025–29 city strategy, which includes increasing weekly instruction in Finnish language and literature and promoting reading during the school day.",https://yle.fi/a/74-20203955,"[{'label': '2 stars', 'score': 0.27988019585609436}]",1
8.1. 13:40,Education,News,"Interest in Russian as a school elective has collapsed in Lappeenranta. Interest in Russian language studies has plummeted in Lappeenranta's schools since Russia invaded Ukraine nearly four years ago. As recently as 2018, half of pupils opting for an optional foreign language chose Russian. However, by last year that share had fallen to just 9 percent. ""I hope that Russian will continue to be studied in Lappeenranta. Russia is not going to stop being our neighbour,"" said Heidi Laari, who heads education for the city. Lappeenranta is some 26 kilometres from the Russian border, and Russian has traditionally been widely studied in the city. In the autumn of 2014, for example, ten groups of fourth-grade pupils began learning the language. By 2023, no new groups were formed, and none have been established since. Researchers have already taken note of dwindling Russian language skills in Finland, noting that this erosion could create problems in the future. But it is not only Russian that is losing ground. Interest in languages overall is waning. The uptake of optional foreign languages has declined in Lappeenranta in recent years. In 2022, 42 percent of elementary pupils started an elective language. But by 2024 the figure had slipped to 39 percent, and last year to just 31 percent.",https://yle.fi/a/74-20203171,"[{'label': '2 stars', 'score': 0.5010170340538025}]",1
18.12. 16:06,Education,News,"The government is moving to put income requirements for foreign students into law. Prime Minister Petteri Orpo's (NCP) government has decided that the minimum income required of foreign students from outside the EU will in the future be set out in law. Speaking at a media briefing on Thursday, the Minister of Employment, Matias Marttinen (NCP), said the government was responding to problems faced by international students. Under the plans, family reunification would be subject to a one-year waiting period. The government is also examining whether to ban unofficial education agents, allowing students to use only agents that have formal agreements with universities. The move follows an Yle investigation showing how third-party agents spread false and misleading information to prospective fee-paying students about life in Finland. Yle's investigative unit MOT uncovered evidence that agents tell students they can easily find work and earn a living wage — even without any Finnish language skills. The reality is quite different, as Finland grapples with an unemployment crisis that is especially difficult for foreign nationals. The misinformation spread by the agents, therefore, has serious consequences, with many of the students who move to Finland with dreams of a better life finding themselves in abject poverty, relying on handouts to survive.",https://yle.fi/a/74-20200602,"[{'label': '2 stars', 'score': 0.2878085970878601}]",1
12.12. 11:03,Education,News,"Fewer students who pass the matriculation examination find places to continue their studies right away. Students across Finland will be celebrating their high school graduations this weekend after completing their upper secondary education during the autumn term – but fewer young people who pass their matriculation exams are able to land study berths right away. That's according to a report released on Friday by the national statistics office. According to Statistics Finland, some 26,000 students passed matriculation examinations in the spring of 2024. Of these, 77 percent immediately applied for further studies, but only one in three were able to continue their education immediately. The proportion of men who were admitted to further education fell by two percentage points from the previous year, while the rate remained about the same for women. Some students do not necessarily accept offers of study places. One fifth of new graduates continued in university education, with 11 percent going on to polytechnic education and one percent to further vocational training. However, even for those who do not land a study berth right away, the situation is far from hopeless. According to the statistics bureau, 79 percent of students who graduated in 2021 obtained a study place either in Finland or abroad within three years. But only 22 percent of those attained initial vocational qualifications in 2021 were studying three years after graduation. Applications for university education have increased significantly over the past 15 years. Last year, the proportion of new graduates who applied to universities was 16 percentage points higher than in 2010. On the other hand, the proportion of those who applied only to universities of applied sciences has almost halved in the same period.",https://yle.fi/a/74-20199372,"[{'label': '2 stars', 'score': 0.39795753359794617}]",1
19.11. 15:18,Education,News,"The programme will initially admit 20 students, who will study Finnish as a second language. A new upper-secondary programme taught entirely in English will begin in Tampere next August, driven in part by the city's growing foreign-language population. Mari Aalto, director of upper secondary education for the city, said the new programme is intended for young people whose Finnish or Swedish skills are not strong enough for mainstream high school (lukio) studies. ""Applicants are mainly from families whose parents have moved to the region for work,"" she told Yle. Tampere had around 29,500 residents with a foreign mother tongue at the end of 2024, an increase of nearly 3,000 from the year before, according to Statistics Finland. Students will be required to study Finnish as a second language and sit a Finnish test as part of the matriculation examination. Tampereen lyseon high school has long offered an English-language international baccalaureate track, but IB students complete an international qualification, different from the Finnish system. In addition to Tampere, English-language upper-secondary instruction is also available in Jyväskylä, Helsinki, Oulu and Pori. The Ministry of Education and Culture granted licences to a total of six schools. The reform follows the government's decision to develop the Finnish matriculation examination so that it can in future be completed in English. According to Aalto, the new track in Tampere will admit 20 students. ""Time will tell whether there are enough spots,"" she said. The All Points North podcast covered the post-16 gap in educational provision in English. Listen to the episode via this embedded player, on Yle Areena, via Apple, Spotify or wherever you get your podcasts.",https://yle.fi/a/74-20194994,"[{'label': '4 stars', 'score': 0.4077320098876953}]",1
5.11. 11:23,Education,News,"Student loans typically stood at around 5,000 euros in 2010-11, according to the Social Insurance Institution of Finland, Kela. The average amount of university-level student loans among people carrying student debt has more than doubled since the beginning of the 2010s, according to Kela, the Social Insurance Institution of Finland. According to the agency, the average level of student loans in the 2010-11 academic year stood at around 5,000 euros, while in 2024-25 the average loan amount was 12,700 euros. Heta Moustgaard, a senior researcher at Kela, said in a press release that students are taking out more loans than they used to, while student grants don't have the purchasing power they once had. As a result, she said that students seem to be increasingly relying on loans rather than grants or student benefits. Last year, around two-thirds of university graduates had student loans at the end of their final semester. According to the benefits agency, the number of student loans increased every year from 2014 until 2022, but in 2023 the figure began to decline. The following year saw a one-percent decrease in student loans compared to 2023. Finnish universities of applied sciences and universities do not generally charge tuition fees for studies toward a degree in Finnish or Swedish, or for students from within the EU/EEA area and Switzerland.",https://yle.fi/a/74-20192279,"[{'label': '2 stars', 'score': 0.4017057418823242}]",1
28.10. 16:53,Education,News,"The National Agency for Education presented graduate employment statistics on Tuesday. The number of people coming from abroad to attend higher education institutions in Finland has steadily increased — but they do not land specialist jobs as often as their Finnish counterparts. The Finnish National Agency for Education (EDUFI) presented graduate employment data to members of the media on Tuesday. The latest statistics track the employment situation of people who finished their studies in 2020, three years after graduation. Foreign graduates who studied outside of the Uusimaa region — home to the Greater Helsinki area — often moved there after their studies.",https://yle.fi/a/74-20190924,"[{'label': '4 stars', 'score': 0.3157816529273987}]",1
25.10. 16:53,Education,News,"A significant number of pupils in a Porvoo middle school were unable to read analogue clocks, according to Helsingin Sanomat. A significant number of lower secondary students (grades 7-9) at the Albert Edelfeltin school in Porvoo are unable to read an analogue clock, even at the level expected of second graders. This was reported by Helsingin Sanomat, which wrote that many teenagers were unable to complete clock-reading exercises designed for second graders. The newspaper interviewed Ripsa Heiskanen, a math, physics and chemistry teacher at the school. Heiskanen became suspicious when she noticed her pupils kept asking how long it was until the next break, even though every classroom in the school is equipped with an analogue wall clock. She decided to check her students' time-reading skills. Heiskanen gave her eighth grade students a pop quiz asking them to tell the time by looking at the hands on an analogue clock face. They were also asked to draw the positions of the hands to show different times. The results showed that in each quizzed group, around five teens could only tell time when the hands pointed to whole hours. There is no single reason why lower secondary students struggle to tell time. According to Ripsa Heiskanen, even some pupils without learning difficulties were unable to read an analogue clock. She told HS that the growing influence of English among young people may be confusing their understanding of how time is expressed in Finnish and Swedish.",https://yle.fi/a/74-20190394,"[{'label': '2 stars', 'score': 0.2967444658279419}]",1
10.10. 15:53,Education,News,"The government wants students from non-EU countries to pay for their education in Finland. The Ministry of Education has announced that Finland will introduce tuition fees for upper secondary students from outside the EU. In practice, the state will stop paying municipalities to take in upper secondary students from outside the EEA, which means such students will have to start paying tuition fees. Once implemented, non-EU students will be required to pay in order to attend general upper secondary as well as vocational schools. The news comes as a blow to many small rural high schools in northern and eastern Finland that have relied on foreign students to stay open. One of them is Savukoski Upper Secondary School in eastern Lapland. It currently has 22 students, 14 of whom are from abroad, including Russia, Myanmar and Vietnam. Many of these students have arrived through a former Rovio executive's Finest Future initiative, which has drawn its fair share of criticism over the years. The tuition fee will apply to new students starting next year, while those who have already begun their studies in Finland will be allowed to complete them free of charge up to graduation. The tuition fee proposal will exempt non-EU nationals who are permanent residents of the EEA, as well as exchange students participating in established programmes. Individuals granted temporary protection will also be exempt. Ending state subsidies for foreign students would save the government around two million euros. The proposal is linked to the government’s 2026 budget plan and is scheduled for consideration alongside it. The legislative changes are set to take effect on 1 August 2026.",https://yle.fi/a/74-20187777,"[{'label': '4 stars', 'score': 0.28227901458740234}]",1
9.10. 11:49,Education,News,"The government wants to introduce a three-year residence requirement for both parents as a condition for receiving Kela's child home care allowance. Prime Minister Petteri Orpo's (NCP) government is looking to tighten eligibility for parents to receive benefits for caring for their young children at home. The Ministry of Social Affairs and Health has opened consultations on amendments to the Child Home Care Allowance Act. The aim is to link eligibility to a mandated period of residence. Under the proposal, families would qualify for the allowance only after both parents — or, in single-parent households, the resident parent — have lived in Finland for at least three years. For children not attending daycare, the allowance for one child under the age of three is 377.68 euros per month. Some municipalities also offer an additional municipal supplement on top of the basic allowance. The reform, modelled on Norway's system, would apply only to families moving to Finland after the law takes effect. The government argues the move will boost participation in early childhood education, encourage immigrant parents to integrate more quickly into Finnish society, and draw more parents into the workforce. Comments on the draft are due by 20 November, with the measure to be considered alongside the 2026 supplementary budget.",https://yle.fi/a/74-20187503,"[{'label': '4 stars', 'score': 0.3117205500602722}]",1
25.9. 11:18,Education,News,"The problem is most acute in southern parts of the country. Regional administrative agencies have identified significant gaps in staff qualifications at private daycare centres. This past spring, the state agencies sent a survey to 112 municipalities offering private early childhood education, collecting data from 899 daycares on the number and credentials of directors, teachers, social educators and childcare assistants. The survey found that roughly 35 percent of staff at private daycares lacked the legally required qualifications. The situation was particularly poor in southern Finland. Among teachers, as many as 45 percent did not meet legal standards, and 20 daycares were operating entirely without staff meeting qualification requirements. The All Points North podcast recently ventured into the woods to explore a publicly run forest daycare. Listen to the episode via this embedded player, on Yle Areena, via Apple, Spotify or wherever you get your podcasts.",https://yle.fi/a/74-20184952,"[{'label': '2 stars', 'score': 0.47728151082992554}]",1
3.2. 10:39,Crime,News,"The case came to authorities’ attention when a foreign woman sought refuge in a shop in Oulu. Two men were formally placed under arrest on Tuesday. Four foreign nationals attempted to illegally cross the border from Finland to Russia near Imatra on Friday. The Southeast Finland Border Guard detained the group after being alerted to the attempted illegal crossing by a technical surveillance device near the border fence. The detainees are suspected of state border crimes, among other offences. During the preliminary investigation, it emerged that the individuals were connected to a suspected human trafficking and procurement case uncovered by the police in the northern city of Oulu the day before. On Tuesday, two Romanian men born in the 1980s were remanded in custody on suspicion of aggravated human trafficking. A woman in her 20s is also suspected of aiding and abetting aggravated human trafficking. She has been placed under a travel ban. In addition to human trafficking, they are suspected of pimping three women in Oulu and Helsinki in January. The case came to authorities’ attention on Thursday, when a foreign woman sought refuge in a shop in central Oulu and asked for help. She told police that she had been forced to sell sex in an Oulu apartment. That evening, police detained one person during an operation on Rautatienkatu in the city centre. The four others were taken into custody as they tried to leave the country the following morning. According to the police, all those involved are foreign nationals. An interpreter has been required during interrogations, which is slowing down the investigation, they added. 5.02pm: Updated with remand decisions, other details.",https://yle.fi/a/74-20207984,"[{'label': '4 stars', 'score': 0.2538883686065674}]",1
30.1. 15:20,Crime,News,"Police received around 44,600 reports of assaults in 2025, reflecting a seven-percent increase over the previous year. Police in Finland received more reports of assaults than ever last year. According to Statistics Finland, around 44,600 assault reports were made in 2025, reflecting a seven-percent increase over the previous year. Compared to figures in 2020, assault reports have increased by nearly one-third, according to the agency's senior statistician, Kimmo Haapakangas. Last year's increase in assaults occurred in private homes as well as in public places, Haapakangas explained in a press release. Assaults in homes rose by more than one-fifth, year-on-year, while the number of assaults in public places rose by nearly 45 percent, he said. ""In contrast, assault reports from restaurants [bars] have been on a downward trend for the past few years,"" he said in the release. ""A total of 423 homicides, murders or attempted homicides were recorded [last year]. This figure is also a new record,"" Haapakangas said. Shoplifting reports also continued to increase in 2025, with a total of around 76,500 shoplifting cases reported to police, a roughly 20-percent increase over the previous year. Reports of pickpocketing and other forms of theft have clearly been on the rise since 2022, but the situation heavily depends on the region in question. For example, compared to 2023, shoplifting cases in the Helsinki area have increased by more than 80 percent. But in Oulu, reported shoplifting has decreased by nearly a quarter since 2023. Shoplifting reports in Helsinki accounted for nearly 30 percent of all such cases across the country.",https://yle.fi/a/74-20207446,"[{'label': '2 stars', 'score': 0.23131540417671204}]",1
23.1. 15:06,Crime,News,"Police suspect the 80-year-old had been living in the windowless cellar for 20 years. Police in Helsinki have opened a human trafficking investigation after finding an 80-year-old man living under inhumane conditions in the basement of a house in the city. After receiving a tip from a member of the public, officers searched the property, a detached house in North Helsinki, on Monday. Police said the man was found in poor physical condition and needing assistance, noting that he had been living in a windowless room with no washing, toilet or food preparation facilities. According to police, he may have been living in the basement for 20 years. Police temporarily detained two men and a woman suspected of involvement in the case. The suspects are around 60 years old and live in Helsinki, but have since been released. ""The suspects are not relatives of the victim, but they have known each other for a long time,"" lead investigator, detective inspector Jari Korkalainen said. Among other leads, police are investigating whether others who lived in the house had committed human trafficking crimes by taking advantage of the victim's vulnerability. ""We're looking into relationships between the people living in the house and other individuals, how the [victim] ended up there, and how he could have lived in such poor conditions for so long,"" Korkalainen said. Police are also investigating whether the perpetrators had carried out the crimes for financial gain. According to Korkalainen, the victim voluntarily moved into the house more than 20 years ago, but his health has since deteriorated. He said that the victim is in quite good condition now and receiving necessary care.",https://yle.fi/a/74-20206116,"[{'label': '4 stars', 'score': 0.2700647711753845}]",1
23.1. 12:41,Crime,News,"According to local news reports, two Finnish adults have been taken into police custody but their relationship with the child has not yet been officially confirmed. Authorities in Thailand, working alongside the Finnish embassy, have taken an 11-year-old Finnish girl into care in the country's Sa Kaeo province. According to a report by the Khaosod newspaper, the child contacted authorities asking for help, alleging that she had been held captive and tortured. The article states that she was held in the village of Watthana Nakhon, in the east of the country. Yle understands that the girl is currently in the care of Thai authorities but will soon be transferred to the protection of the Finnish Embassy. A spokesperson for the Finnish Ministry for Foreign Affairs told Yle that the ministry is aware of a consular case involving a child in Thailand, but declined to comment further, citing privacy concerns. Reports in Thai media suggest that a preliminary investigation into the girl's claims has uncovered evidence that two Finnish adults had overstayed their visa periods in Thailand by more than two years. According to the reports, they were both taken into police custody. The relationship between the two adults and the girl has not been officially confirmed, but Finnish media has reported they are a 55-year-old man and a 47-year-old woman. The man is understood to have an extensive criminal history in Finland, including for financial crimes. Yle has not yet been able to independently verify the information reported by Thai media outlets.",https://yle.fi/a/74-20206086,"[{'label': '2 stars', 'score': 0.25510117411613464}]",1
22.1. 15:50,Crime,News,"Police believe the woman's partner was involved in her death, but the case has been discontinued due to a lack of evidence. An investigation into the death of a woman who fell from a fifth-floor balcony in the Hietalahti district last September of Helsinki will not proceed any further due to a lack of evidence. Police suspect that a 59-year-old man may have been involved in the death of the woman, who was in her early 50s. He was remanded into custody shortly after the woman's death. According to Yle's information at the time, the suspect and the woman lived together in the apartment. ""The case remains open. From the beginning, I have said that neither the possibility of an accident nor a crime can be ruled out,"" Helsinki police department's lead investigator Juha Piippo said. Despite an extensive preliminary investigation, Piippo conceded that there is not enough evidence to take the case to court. There were no eyewitnesses and no surveillance camera footage to give investigators an insight into what may have occurred, he added. ""Of course, if something new were ever to emerge that would suggest a crime has taken place, a new investigation would certainly be opened,"" Piippo noted. According to Yle's sources, the suspect has a lengthy criminal history, including a firearms offence, drunken boating and welfare fraud. He was also banned from contacting a former spouse in a domestic violence-related restraining order issued about 20 years ago.",https://yle.fi/a/74-20205915,"[{'label': '2 stars', 'score': 0.35533407330513}]",1
17.1. 17:00,Crime,News,"The British broadcaster calls the data breach a reflection of the times. The BBC has published a podcast series on Aleksanteri Kivimäki, who was convicted in connection with the Vastaamo hack. The six-part series delves into Kivimäki's story and the experiences of the victims of the Vastaamo data breach. The podcast is titled Ransom Man, Kivimäki's alias when he hacked the records of more than 33,000 patients and extorted money from psychotherapy centre Vastaamo and its clients. The podcast also shares the experiences of Meri-Tuuli Auer, one of the victims of the data breach. In a BBC interview, Auer said her patient records were hacked and threatened with public exposure. She was extorted to pay 200 euros within 24 hours, or the amount would rise to 500 euros. Jenny Kleeman, who hosts the podcast, described the Vastaamo data breach as one of Finland's largest crimes, but also as a broader reflection of the times. A district court sentenced Kivimäki to six years and three months in prison for the Vastaamo data breach. Kivimäki has appealed, seeking the dismissal of all charges. Prosecutors are calling for his sentence to be increased to seven years, the maximum penalty for the crimes he is accused of. An appeals court aims to deliver its ruling on Kivimäki's case by the end of February.",https://yle.fi/a/74-20204930,"[{'label': '4 stars', 'score': 0.3554527461528778}]",1
16.1. 12:31,Crime,News,"The men said curiosity brought them to the area, according to the Finnish Border Guard. The Finnish Border Guard suspects three young German men of illegally crossing the border on snowshoes into Russia, after catching the tourists as they made their way back to Finland on Wednesday evening. The suspected illegal crossing took place in Paljakka, Kuusamo. There was no border fence in place at the crossing site, according to Finnish authorities. A patrol of the Kainuu Border Guard District caught up with the snowshoeing tourists immediately after they returned, the agency said. According to the Border Guard, the young men admitted to crossing the border, but explained that curiosity brought them to the area. Their stay on the other side of the eastern border was brief, they said. The Kainuu Border Guard District's company commander, Captain Juha Romppainen, said that the trio knew that entering the border zone was prohibited. According to Romppainen, the case will soon proceed to the prosecutor for consideration of criminal charges, and that the tourists would be charged before they depart Finland, if the prosecutor decides to do so. The Kainuu region Border Guard has also been in contact with their Russian counterparts at the Kaleva region border guard about the incident. The Finnish Border Guard reported another illegal crossing incident it said occurred early on Thursday morning in Imatra, an eastern border town in South Karelia. According to the Border Guard, the suspected crossing, involving a Finnish citizen, was detected by Finland's frontier surveillance system. Russian authorities have been notified about the incident, according to the agency. An investigation by Finland's Southeast Border Guard District into the matter is to continue, it said. Finland closed its entire eastern border to passenger traffic in December 2023 — amid suspicions that Russia was purposely pushing migrants to the checkpoints to put pressure on Finnish authorities. Edited at 12:43 on 16 January 2026 to change photo.",https://yle.fi/a/74-20204730,"[{'label': '2 stars', 'score': 0.24349431693553925}]",1
